648
204
368
133
567
737
827
339
232
753
628
548
411
594
888
918
681
6
183
880
573
48
237
402
389
32
66
246
323
124
478
254
713
254
905
11
495
896
565
760
640
732
162
266
992
491
287
835
602
421
623
965
824
156
666
397
336
23
876
943
783
546
682
680
17
526
497
396
923
657
331
421
184
902
425
887
280
224
88
83
287
597
998
371
839
352
637
278
241
839
474
167
751
124
639
133
788
833
868
995
216
670
217
975
462
933
77
980
440
665
886
997
56
211
4
522
878
213
33
896
832
884
333
613
191
833
830
90
25
230
568
526
675
591
269
389
249
436
771
654
957
303
689
354
824
713
719
257
195
596
637
173
470
557
790
839
850
696
307
466
372
362
155
813
119
214
943
97
681
129
616
302
435
278
955
847
121
271
14
684
886
259
525
856
169
481
619
915
227
950
688
301
253
975
766
628
154
411
211
827
270
989
628
382
500
48
572
900
40
582
747
618
735
465
244
347
28
976
503
604
338
685
598
155
208
440
797
454
561
34
376
177
623
940
973
707
878
302
463
137
669
44
694
292
913
468
544
657
129
90
972
47
955
790
21
317
331
963
2
916
636
378
291
414
131
146
982
471
513
655
299
229
16
549
771
643
115
536
243
763
188
474
272
40
999
594
439
164
810
676
175
420
480
789
300
106
223
488
461
703
598
98
794
960
169
57
80
820
252
443
571
661
706
201
696
853
722
324
170
480
711
631
478
871
171
159
511
884
637
459
235
495
713
947
384
639
191
583
825
734
42
910
584
657
305
886
307
194
215
132
626
318
601
155
46
379
96
257
609
654
528
283
47
750
889
721
197
138
657
745
875
737
221
282
731
276
775
824
389
706
264
949
709
862
386
31
638
249
615
826
425
157
944
711
690
98
969
941
744
525
332
948
248
603
584
63
354
282
968
905
25
9
699
64
399
251
943
510
415
447
325
552
463
757
288
235
514
816
875
49
547
99
724
193
785
334
226
443
987
767
226
810
898
346
147
755
407
452
558
419
189
591
34
142
281
326
113
568
704
368
837
611
665
807
23
6
218
595
586
322
943
863
998
106
358
850
153
62
134
451
923
715
460
441
944
62
453
615
586
486
77
774
720
613
277
330
826
649
261
858
81
947
769
921
432
723
207
325
672
256
270
264
108
245
677
225
352
623
444
830
588
966
496
309
511
708
980
936
230
868
294
998
956
314
421
128
550
232
606
864
420
936
10
885
343
627
324
352
804
910
222
546
233
82
713
504
716
771
263
639
916
483
313
738
429
53
148
833
502
816
450
425
701
664
223
748
532
392
865
526
666
116
150
83
790
642
612
825
611
708
144
957
159
753
958
254
200
46
108
636
590
656
303
442
814
74
691
745
792
246
321
126
151
308
662
573
449
203
51
290
72
309
384
206
64
671
486
526
777
276
118
372
789
975
106
816
571
8
556
203
541
441
327
621
971
797
33
550
344
212
200
222
823
805
67
211
539
811
595
174
414
393
985
555
950
67
976
988
428
589
374
676
374
224
627
832
657
327
252
809
22
643
783
304
426
500
384
726
756
918
399
581
620
707
362
246
787
957
710
76
349
183
581
588
331
222
144
558
385
726
976
975
408
598
538
381
896
999
34
993
636
526
659
385
604
223
106
229
164
345
232
824
73
685
927
248
729
487
181
824
331
617
587
755
86
37
198
773
950
309
247
169
675
74
815
185
800
983
865
552
883
726
870
601
417
779
43
823
869
270
618
919
500
150
878
666
585
224
575
282
292
573
589
322
561
519
250
304
330
476
862
57
294
752
502
74
505
952
374
98
918
509
106
689
727
349
702
669
293
39
752
484
822
869
601
628
291
410
110
142
471
994
866
48
545
205
302
1
300
216
253
363
558
593
210
828
647
766
362
464
43
516
143
5
550
847
588
650
597
225
924
984
838
984
579
220
683
207
333
196
173
542
391
782
443
482
972
94
961
18
166
693
328
184
789
943
856
63
869
677
816
39
645
104
874
638
973
398
569
530
760
28
300
140
598
684
623
511
498
605
389
883
890
641
290
596
961
508
527
345
221
49
648
908
702
737
111
479
291
839
304
188
629
790
172
804
596
960
547
769
580
299
20
284
162
197
718
185
542
338
346
665
48
212
618
178
961
191
910
112
853
219
885
93
946
14
68
134
2
118
918
532
144
846
844
805
374
204
715
482
323
287
884
275
628
843
840
659
489
747
774
960
833
776
827
684
186
760
451
532
289
561
499
120
820
645
601
325
197
641
251
525
807
796
234
833
698
772
854
910
605
429
847
348
904
633
190
667
988
153
252
827
905
552
966
615
952
626
809
989
25
492
613
635
512
98
225
745
113
469
652
547
752
801
474
138
72
233
721
81
421
218
873
523
133
687
566
309
925
857
219
9
544
32
341
997
914
803
898
348
797
353
68
673
883
613
149
592
868
759
31
507
941
22
434
272
157
987
487
314
245
944
613
914
221
376
292
110
201
828
533
251
630
719
907
103
427
747
843
196
392
816
34
188
429
988
163
539
541
141
579
377
747
8
401
121
245
140
359
16
931
9
195
958
412
613
308
617
463
213
897
588
195
779
93
824
358
429
887
382
31
318
817
34
401
985
112
352
130
451
598
83
540
587
506
689
298
778
995
846
627
27
439
866
48
357
359
818
938
788
268
546
679
207
691
776
361
626
850
851
586
758
803
580
602
932
206
495
840
892
439
628
666
896
380
562
36
711
654
974
846
453
208
154
254
29
460
22
756
854
831
917
806
758
618
422
495
693
260
887
951
222
130
882
711
617
416
629
414
975
251
819
131
539
803
89
651
454
564
801
329
125
991
990
196
685
788
921
641
659
457
390
327
990
495
171
15
219
635
257
805
561
855
284
329
746
369
797
416
212
659
974
295
938
240
562
114
474
932
64
552
20
605
867
574
991
829
323
417
977
600
925
245
693
355
768
232
780
9
742
599
733
477
809
518
521
398
793
834
342
629
56
882
936
766
218
547
